"Fecha de Emisión";"Tipo de Comprobante";"Punto de Venta";"Número Desde";"Número Hasta";"Cód. Autorización";"Tipo Doc. Receptor";"Nro. Doc. Receptor";"Denominación Receptor";"Tipo Cambio";"Moneda";"Imp. Neto Gravado IVA 0%";"IVA 2,5%";"Imp. Neto Gravado IVA 2,5%";"IVA 5%";"Imp. Neto Gravado IVA 5%";"IVA 10,5%";"Imp. Neto Gravado IVA 10,5%";"IVA 21%";"Imp. Neto Gravado IVA 21%";"IVA 27%";"Imp. Neto Gravado IVA 27%";"Imp. Neto Gravado Total";"Imp. Neto No Gravado";"Imp. Op. Exentas";"Otros Tributos";"Total IVA";"Imp. Total"
2025-11-01;6;8;134397;134397;75440076925000;99;0;;1,00;$;;;;;;;;937,19;4462,81;;;4462,81;0,00;0,00;0,00;937,19;5400,00
2025-11-01;6;8;134428;134428;75440107756519;99;0;;1,00;$;;;;;;;;1561,98;7438,02;;;7438,02;0,00;0,00;0,00;1561,98;9000,00
2025-11-01;6;8;134420;134420;75440102630918;99;0;;1,00;$;;;;;;;;3228,10;15371,90;;;15371,90;0,00;0,00;0,00;3228,10;18600,00
2025-11-01;6;8;134415;134415;75440092223474;99;0;;1,00;$;;;;;;;;1735,54;8264,46;;;8264,46;0,00;0,00;0,00;1735,54;10000,00
2025-11-01;6;8;134440;134440;75440123543138;99;0;;1,00;$;;;;;;;;2776,86;13223,14;;;13223,14;0,00;0,00;0,00;2776,86;16000,00
2025-11-01;6;8;134417;134417;75440097486199;99;0;;1,00;$;;;;;;;;3991,74;19008,26;;;19008,26;0,00;0,00;0,00;3991,74;23000,00
2025-11-01;6;8;134407;134407;75440084655179;99;0;;1,00;$;;;;;;;;2221,49;10578,51;;;10578,51;0,00;0,00;0,00;2221,49;12800,00
2025-11-01;6;8;134454;134454;75440136648353;99;0;;1,00;$;;;;;;;;6768,60;32231,40;;;32231,40;0,00;0,00;0,00;6768,60;39000,00
2025-11-01;6;8;134441;134441;75440123679017;99;0;;1,00;$;;;;;;;;4685,95;22314,05;;;22314,05;0,00;0,00;0,00;4685,95;27000,00
2025-11-01;6;8;134437;134437;75440121088112;99;0;;1,00;$;;;;;;76,02;723,98;;;;;723,98;0,00;0,00;0,00;76,02;800,00
2025-11-01;6;8;134459;134459;75440141894010;99;0;;1,00;$;;;;;;;;1388,43;6611,57;;;6611,57;0,00;0,00;0,00;1388,43;8000,00
2025-11-01;6;8;134491;134491;75440168128799;99;0;;1,00;$;;;;;;;;2950,41;14049,59;;;14049,59;0,00;0,00;0,00;2950,41;17000,00
2025-11-01;6;8;134460;134460;75440141924595;99;0;;1,00;$;;;;;;;;2863,64;13636,36;;;13636,36;0,00;0,00;0,00;2863,64;16500,00
2025-11-01;6;8;134398;134398;75440077397159;99;0;;1,00;$;;;;;;;;4338,84;20661,16;;;20661,16;0,00;0,00;0,00;4338,84;25000,00
2025-11-01;6;8;134429;134429;75440108107132;99;0;;1,00;$;;;;;;;;6942,15;33057,85;;;33057,85;0,00;0,00;0,00;6942,15;40000,00
2025-11-01;6;8;134408;134408;75440084854643;99;0;;1,00;$;;;;;;;;1909,09;9090,91;;;9090,91;0,00;0,00;0,00;1909,09;11000,00
2025-11-01;6;8;134469;134469;75440147276489;99;0;;1,00;$;;;;;;;;1909,09;9090,91;;;9090,91;0,00;0,00;0,00;1909,09;11000,00
2025-11-01;6;8;134424;134424;75440105559723;99;0;;1,00;$;;;;;;;;5206,61;24793,39;;;24793,39;0,00;0,00;0,00;5206,61;30000,00
2025-11-01;6;8;134399;134399;75440077538261;99;0;;1,00;$;;;;;;;;1475,21;7024,79;;;7024,79;0,00;0,00;0,00;1475,21;8500,00
2025-11-01;6;8;134492;134492;75440168365747;99;0;;1,00;$;;;;;;;;20826,45;99173,55;;;99173,55;0,00;0,00;0,00;20826,45;120000,00
2025-11-01;6;8;134433;134433;75440113534898;99;0;;1,00;$;;;;;;;;520,66;2479,34;;;2479,34;0,00;0,00;0,00;520,66;3000,00
2025-11-01;6;8;134482;134482;75440157937631;99;0;;1,00;$;;;;;;;;4616,53;21983,47;;;21983,47;0,00;0,00;0,00;4616,53;26600,00
2025-11-01;6;8;134412;134412;75440090113511;99;0;;1,00;$;;;;;;;;1909,09;9090,91;;;9090,91;0,00;0,00;0,00;1909,09;11000,00
2025-11-01;6;8;134478;134478;75440152698168;99;0;;1,00;$;;;;;;;;694,21;3305,79;;;3305,79;0,00;0,00;0,00;694,21;4000,00
2025-11-01;6;8;134493;134493;75440168521821;99;0;;1,00;$;;;;;;;;24210,74;115289,26;;;115289,26;0,00;0,00;0,00;24210,74;139500,00
2025-11-01;6;8;134483;134483;75440158064444;99;0;;1,00;$;;;;;;;;3471,07;16528,93;;;16528,93;0,00;0,00;0,00;3471,07;20000,00
2025-11-01;6;8;134481;134481;75440155424497;99;0;;1,00;$;;;;;;;;2429,75;11570,25;;;11570,25;0,00;0,00;0,00;2429,75;14000,00
2025-11-01;6;8;134445;134445;75440126820714;99;0;;1,00;$;;;;;;;;2256,20;10743,80;;;10743,80;0,00;0,00;0,00;2256,20;13000,00
2025-11-01;6;8;134421;134421;75440103465273;99;0;;1,00;$;;;;;;;;8504,13;40495,87;;;40495,87;0,00;0,00;0,00;8504,13;49000,00
2025-11-01;6;8;134470;134470;75440147754737;99;0;;1,00;$;;;;;;;;2429,75;11570,25;;;11570,25;0,00;0,00;0,00;2429,75;14000,00
2025-11-01;6;8;134484;134484;75440158207841;99;0;;1,00;$;;;;;;;;694,21;3305,79;;;3305,79;0,00;0,00;0,00;694,21;4000,00
2025-11-01;6;8;134442;134442;75440124353756;99;0;;1,00;$;;;;;;;;1839,67;8760,33;;;8760,33;0,00;0,00;0,00;1839,67;10600,00
2025-11-01;6;8;134494;134494;75440168761047;99;0;;1,00;$;;;;;;;;2950,41;14049,59;;;14049,59;0,00;0,00;0,00;2950,41;17000,00
2025-11-01;6;8;134410;134410;75440087952544;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2025-11-01;6;8;134425;134425;75440106174060;99;0;;1,00;$;;;;;;;;1561,98;7438,02;;;7438,02;0,00;0,00;0,00;1561,98;9000,00
2025-11-01;6;8;134495;134495;75440168953634;99;0;;1,00;$;;;;;;;;2603,31;12396,69;;;12396,69;0,00;0,00;0,00;2603,31;15000,00
2025-11-01;6;8;134418;134418;75440098460884;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2025-11-01;6;8;134401;134401;75440080616527;99;0;;1,00;$;;;;;;;;694,21;3305,79;;;3305,79;0,00;0,00;0,00;694,21;4000,00
2025-11-01;6;8;134485;134485;75440158522238;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2025-11-01;6;8;134479;134479;75440153234151;99;0;;1,00;$;;;;;;;;1725,12;8214,88;;;8214,88;0,00;0,00;0,00;1725,12;9940,00
2025-11-01;6;8;134456;134456;75440140177907;99;0;;1,00;$;;;;;;;;433,88;2066,12;;;2066,12;0,00;0,00;0,00;433,88;2500,00
2025-11-01;6;8;134395;134395;75440075866084;99;0;;1,00;$;;;;;;;;1804,96;8595,04;;;8595,04;0,00;0,00;0,00;1804,96;10400,00
2025-11-01;6;8;134461;134461;75440142886303;99;0;;1,00;$;;;;;;;;3123,97;14876,03;;;14876,03;0,00;0,00;0,00;3123,97;18000,00
2025-11-01;6;8;134466;134466;75440145498772;99;0;;1,00;$;;;;;;;;3123,97;14876,03;;;14876,03;0,00;0,00;0,00;3123,97;18000,00
2025-11-01;6;8;134471;134471;75440148144131;99;0;;1,00;$;;;;;;;;2603,31;12396,69;;;12396,69;0,00;0,00;0,00;2603,31;15000,00
2025-11-01;6;8;134422;134422;75440103926002;99;0;;1,00;$;;;;;;;;867,77;4132,23;;;4132,23;0,00;0,00;0,00;867,77;5000,00
2025-11-01;6;8;134446;134446;75440127374086;99;0;;1,00;$;;;;;;;;1561,98;7438,02;;;7438,02;0,00;0,00;0,00;1561,98;9000,00
2025-11-01;6;8;134416;134416;75440093520994;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2025-11-01;6;8;134488;134488;75440166543194;99;0;;1,00;$;;;;;;;;6074,38;28925,62;;;28925,62;0,00;0,00;0,00;6074,38;35000,00
2025-11-01;6;8;134472;134472;75440148254738;99;0;;1,00;$;;;;;;;;3037,19;14462,81;;;14462,81;0,00;0,00;0,00;3037,19;17500,00
2025-11-01;6;8;134496;134496;75440169221148;99;0;;1,00;$;;;;;;;;2568,59;12231,41;;;12231,41;0,00;0,00;0,00;2568,59;14800,00
2025-11-01;6;8;134432;134432;75440111726336;99;0;;1,00;$;;;;;;;;5033,06;23966,94;;;23966,94;0,00;0,00;0,00;5033,06;29000,00
